"mlbam_id","person_strike_zone_top","person_strike_zone_bottom"
449806,3.467,1.589
457855,3.467,1.589
447758,NA,NA
460618,3.467,1.589
461336,3.467,1.589
458244,3.467,1.589
445189,3.656,1.677
451783,3.549,1.627
455682,3.575,1.681
449785,3.467,1.589
451169,3.467,1.589
458115,3.411,1.565
457836,3.49,1.601
445191,3.319,1.513
453345,3.656,1.677
455983,NA,NA
454559,3.467,1.589
453186,3.49,1.601
453874,3.319,1.513
449811,3.411,1.565
452199,3.319,1.513
451796,3.371,1.535
449106,3.467,1.589
453172,3.756,1.746
449777,3.575,1.681
450265,3.656,1.677
445205,3.301,1.504
461337,3.411,1.565
456409,3.49,1.601
461821,3.371,1.535
460611,3.467,1.589
461323,3.411,1.565
444836,3.319,1.513
455671,3.467,1.589
457470,3.411,1.565
461313,3.575,1.681
451504,3.319,1.513
461817,3.575,1.681
455978,3.49,1.601
456425,3.301,1.504
444871,3.371,1.535
455963,3.411,1.565
448228,3.319,1.513
451793,3.411,1.565
461316,3.411,1.565
446171,3.49,1.601
446176,3.575,1.681
453258,3.319,1.513
456410,3.467,1.589
461823,3.49,1.601
451179,3.549,1.627
457462,3.575,1.681
456416,3.467,1.589
461352,3.301,1.504
446170,3.371,1.535
448751,3.467,1.589
444851,3.656,1.677
452215,3.411,1.565
458936,3.411,1.565
455676,3.411,1.565
446479,3.411,1.565
446907,3.49,1.601
455712,3.467,1.589
448773,3.371,1.535
451801,3.411,1.565
454567,3.467,1.589
448749,3.575,1.681
451194,3.49,1.601
445200,3.549,1.627
454578,3.49,1.601
452197,3.371,1.535
455061,3.319,1.513
455973,3.549,1.627
446469,3.179,1.474
458941,3.49,1.601
453190,3.49,1.601
440251,3.319,1.513
454580,3.467,1.589
445144,3.371,1.535
451528,3.371,1.535
458911,3.467,1.589
458237,3.467,1.589
451505,3.467,1.589
447721,3.371,1.535
451775,3.49,1.601
454560,3.467,1.589
446562,3.549,1.627
455962,3.49,1.601
448755,3.549,1.627
460617,3.371,1.535
458085,3.371,1.535
453326,3.49,1.601
446207,3.49,1.601
444363,3.549,1.627
446464,3.575,1.681
445196,3.371,1.535
453271,3.467,1.589
447734,3.371,1.535
458918,3.371,1.535
453220,3.467,1.589
453884,3.549,1.627
458906,3.411,1.565
455063,3.371,1.535
451202,3.467,1.589
461826,3.549,1.627
446474,3.411,1.565
446473,3.411,1.565
453327,3.411,1.565
446183,3.49,1.601
435400,3.371,1.535
461308,3.371,1.535
458900,3.411,1.565
449798,3.319,1.513
454579,3.301,1.504
449820,3.411,1.565
461331,3.411,1.565
449090,3.179,1.474
444358,3.301,1.504
453250,3.49,1.601
446172,3.549,1.627
453160,3.467,1.589
453302,3.549,1.627
455688,3.49,1.601
451802,3.549,1.627
453314,3.575,1.681
458097,3.411,1.565
448766,3.549,1.627
451508,3.371,1.535
446480,3.411,1.565
453228,3.411,1.565
450563,3.467,1.589
449088,3.467,1.589
453204,3.371,1.535
453268,3.549,1.627
444381,3.688,1.747
457837,3.467,1.589
453240,3.371,1.535
458089,3.656,1.677
454575,3.411,1.565
455668,3.301,1.504
457840,3.575,1.681
453223,3.49,1.601
445185,3.575,1.681
454571,3.49,1.601
449102,3.467,1.589
445150,3.371,1.535
458903,3.319,1.513
458079,3.467,1.589
458901,3.371,1.535
456644,3.549,1.627
452727,3.411,1.565
445202,3.549,1.627
445167,3.467,1.589
446458,3.319,1.513
445165,3.467,1.589
458239,3.285,1.487
453351,3.467,1.589
446162,3.467,1.589
450599,3.467,1.589
455059,3.575,1.681
453156,3.49,1.601
449778,3.411,1.565
444880,3.371,1.535
455667,3.467,1.589
445201,3.49,1.601
445155,3.49,1.601
455972,3.467,1.589
458248,3.371,1.535
451805,3.301,1.504
461350,3.549,1.627
457839,3.371,1.535
458946,3.656,1.677
455980,3.467,1.589
461357,3.371,1.535
449813,3.411,1.565
444357,3.319,1.513
455686,3.575,1.681
447720,3.49,1.601
461353,3.411,1.565
453167,3.411,1.565
456670,3.411,1.565
446167,3.549,1.627
445209,3.575,1.681
449095,3.49,1.601
461332,3.411,1.565
452731,3.411,1.565
445218,NA,NA
444367,3.411,1.565
453328,3.411,1.565
451201,3.49,1.601
447747,3.319,1.513
460626,3.49,1.601
449781,3.467,1.589
451212,3.49,1.601
461342,3.319,1.513
449105,3.319,1.513
455060,3.319,1.513
453265,3.49,1.601
461346,3.319,1.513
450590,3.411,1.565
447748,3.49,1.601
450584,3.49,1.601
455986,3.49,1.601
453229,3.49,1.601
449779,3.411,1.565
445161,3.411,1.565
460608,3.549,1.627
449788,3.411,1.565
461309,3.371,1.535
446556,3.756,1.746
449776,3.467,1.589
458910,3.411,1.565
449093,3.49,1.601
453300,3.467,1.589
453539,3.285,1.487
452719,3.656,1.677
457465,3.575,1.681
446196,3.549,1.627
457830,3.49,1.601
457838,3.575,1.681
446543,3.549,1.627
450727,3.575,1.681
452196,3.301,1.504
456643,3.549,1.627
450256,3.656,1.677
451517,3.319,1.513
447715,3.49,1.601
449814,3.411,1.565
458076,3.467,1.589
445194,3.371,1.535
456685,3.411,1.565
461819,3.319,1.513
448714,3.411,1.565
457847,3.467,1.589
453893,3.411,1.565
450566,3.411,1.565
450591,3.467,1.589
445169,3.49,1.601
452720,3.371,1.535
453303,3.411,1.565
449780,3.285,1.487
454576,3.411,1.565
453537,3.549,1.627
449774,3.467,1.589
449795,3.301,1.504
450659,3.301,1.504
455683,3.285,1.487
446544,3.411,1.565
456651,3.49,1.601
446179,3.371,1.535
461828,3.656,1.677
453304,3.467,1.589
447718,3.371,1.535
453270,3.467,1.589
458075,3.656,1.677
449074,3.319,1.513
445168,3.575,1.681
450632,3.411,1.565
453869,3.411,1.565
449821,3.656,1.677
450641,3.411,1.565
444362,3.549,1.627
453214,3.467,1.589
447759,3.49,1.601
458114,3.301,1.504
450637,3.411,1.565
453880,3.49,1.601
451198,3.467,1.589
450663,3.575,1.681
449808,3.467,1.589
461339,3.467,1.589
449085,3.411,1.565
445183,3.371,1.535
450272,3.371,1.535
456650,3.411,1.565
456664,3.467,1.589
449104,3.575,1.681
451510,3.371,1.535
458944,3.82,1.665
451530,3.371,1.535
447849,3.411,1.565
449807,3.319,1.513
451174,3.467,1.589
450630,NA,NA
457467,3.575,1.681
451787,3.467,1.589
446539,3.371,1.535
460601,3.319,1.513
450585,3.467,1.589
444373,3.319,1.513
444359,3.411,1.565
453164,3.319,1.513
445177,3.549,1.627
458942,3.575,1.681
455666,3.49,1.601
445187,3.411,1.565
458117,3.467,1.589
454553,3.467,1.589
459018,3.49,1.601
455067,3.411,1.565
446161,3.467,1.589
458102,3.301,1.504
446153,3.411,1.565
447763,3.371,1.535
456687,3.319,1.513
448715,3.301,1.504
450615,3.49,1.601
450672,NA,NA
461320,3.49,1.601
458064,3.549,1.627
450562,3.549,1.627
446882,3.549,1.627
461825,3.656,1.677
450567,3.575,1.681
453184,3.371,1.535
446546,3.371,1.535
456663,3.301,1.504
446455,3.371,1.535
453163,3.549,1.627
456671,3.371,1.535
446478,3.467,1.589
458904,3.49,1.601
453338,3.411,1.565
450680,3.49,1.601
453870,3.301,1.504
453347,3.49,1.601
447716,3.179,1.474
450740,3.82,1.665
446192,3.49,1.601
446877,3.371,1.535
458113,3.575,1.681
446180,3.49,1.601
461349,3.549,1.627
453200,3.467,1.589
461822,3.371,1.535
457856,3.575,1.681
453534,3.285,1.487
445173,3.575,1.681
450634,3.549,1.627
453898,3.49,1.601
456696,3.49,1.601
450257,3.371,1.535
453417,3.411,1.565
450697,3.319,1.513
455675,3.319,1.513
446152,3.371,1.535
457948,3.575,1.681
454561,3.467,1.589
455971,3.467,1.589
458254,3.26,1.481
456691,3.467,1.589
445219,3.49,1.601
446204,3.411,1.565
448848,3.467,1.589
459408,3.371,1.535
445211,3.467,1.589
445181,3.467,1.589
493603,3.575,1.681
449793,3.371,1.535
445207,3.467,1.589
446158,3.549,1.627
450652,3.319,1.513
455968,3.467,1.589
450569,3.319,1.513
458913,3.301,1.504
446175,3.467,1.589
446184,3.49,1.601
451511,3.467,1.589
444867,3.549,1.627
445212,3.371,1.535
446533,NA,NA
458137,3.467,1.589
447724,3.549,1.627
450719,3.371,1.535
450730,NA,NA
453343,3.411,1.565
453334,3.467,1.589
452204,3.411,1.565
453538,3.656,1.677
445178,3.688,1.747
446894,3.411,1.565
458924,3.49,1.601
451190,3.411,1.565
450616,3.371,1.535
447770,3.371,1.535
450749,3.467,1.589
450613,3.49,1.601
446181,3.49,1.601
450654,3.467,1.589
450570,3.371,1.535
457827,3.49,1.601
458108,3.301,1.504
449801,3.549,1.627
456682,3.411,1.565
461422,3.411,1.565
456381,3.371,1.535
446534,3.467,1.589
461818,3.467,1.589
450733,3.49,1.601
451501,3.467,1.589
450681,3.49,1.601
453307,3.411,1.565
450664,3.371,1.535
450643,3.549,1.627
450623,3.411,1.565
447727,3.549,1.627
447765,3.467,1.589
450266,3.371,1.535
449794,3.285,1.487
444365,3.49,1.601
450601,3.467,1.589
450748,3.575,1.681
460598,3.319,1.513
450618,3.411,1.565
446193,3.49,1.601
457828,3.549,1.627
458061,3.301,1.504
451529,3.301,1.504
458072,3.656,1.677
450629,3.49,1.601
450750,3.549,1.627
445203,3.411,1.565
456679,3.49,1.601
450752,3.467,1.589
446182,3.49,1.601
446538,3.319,1.513
453540,3.411,1.565
447728,3.49,1.601
458932,3.467,1.589
456678,3.467,1.589
444383,3.319,1.513
453158,3.411,1.565
445217,3.319,1.513
450669,3.467,1.589
460613,3.371,1.535
450595,3.49,1.601
446202,3.371,1.535
450696,3.411,1.565
447735,3.285,1.487
454577,3.49,1.601
446200,3.411,1.565
455071,3.411,1.565
449099,3.26,1.481
458090,3.411,1.565
446547,3.371,1.535
453293,3.285,1.487
446483,3.411,1.565
445190,3.549,1.627
450593,3.411,1.565
455074,3.549,1.627
450621,3.49,1.601
457846,3.411,1.565
453153,3.371,1.535
458094,3.49,1.601
450658,NA,NA
461318,3.371,1.535
458093,3.549,1.627
458921,3.49,1.601
456662,3.49,1.601
450259,3.301,1.504
458067,3.49,1.601
457825,3.371,1.535
446461,3.411,1.565
451514,3.575,1.681
458908,3.371,1.535
456648,3.301,1.504
446554,3.467,1.589
453267,3.467,1.589
450709,3.549,1.627
445166,3.49,1.601
446542,3.467,1.589
453266,3.467,1.589
453381,3.411,1.565
461319,3.411,1.565
458125,NA,NA
460214,3.319,1.513
453315,3.371,1.535
450703,3.467,1.589
447768,3.656,1.677
455988,3.411,1.565
446173,3.467,1.589
446166,3.549,1.627
446563,3.371,1.535
450706,3.49,1.601
450614,3.49,1.601
450620,3.49,1.601
456689,3.319,1.513
451526,3.371,1.535
451502,3.319,1.513
456646,3.82,1.665
445188,3.549,1.627
455977,3.467,1.589
450587,3.49,1.601
446160,3.49,1.601
450594,3.104,1.448
445204,3.371,1.535
448237,3.467,1.589
454563,3.49,1.601
446545,3.411,1.565
453281,3.467,1.589
458060,3.371,1.535
458907,3.411,1.565
453409,3.575,1.681
450692,3.549,1.627
446134,3.49,1.601
445214,3.411,1.565
450578,3.49,1.601
450636,3.411,1.565
450689,3.411,1.565
449802,3.49,1.601
446558,3.411,1.565
450635,3.549,1.627
445149,3.656,1.677
450741,3.301,1.504
450744,3.549,1.627
446164,3.656,1.677
446189,3.467,1.589
446211,3.49,1.601
456673,3.301,1.504
446185,3.688,1.747
458066,3.467,1.589
450582,3.467,1.589
452205,3.549,1.627
450660,3.411,1.565
461348,3.688,1.747
450670,3.467,1.589
450665,3.301,1.504
446191,3.467,1.589
450743,3.467,1.589
458082,3.575,1.681
453410,3.575,1.681
450560,3.49,1.601
450568,3.49,1.601
446209,3.411,1.565
450718,3.467,1.589
446561,3.467,1.589
455070,3.549,1.627
453400,3.49,1.601
450683,3.411,1.565
446555,3.49,1.601
490584,3.549,1.627
450596,3.49,1.601
454562,3.656,1.677
450675,3.371,1.535
458099,3.467,1.589
461327,3.411,1.565
450605,3.756,1.746
450610,3.411,1.565
446187,3.411,1.565
450679,3.411,1.565
455670,3.371,1.535
450586,3.549,1.627
446559,3.756,1.746
446201,3.301,1.504
446186,3.467,1.589
450657,3.49,1.601
450644,3.371,1.535
450699,3.411,1.565
450714,3.49,1.601
450608,3.467,1.589
458121,3.49,1.601
453283,3.411,1.565
450666,3.467,1.589
445175,3.467,1.589
448769,3.371,1.535
445195,3.49,1.601
445210,3.49,1.601
446154,3.467,1.589
450583,3.49,1.601
453233,3.467,1.589
450648,3.549,1.627
446213,3.467,1.589
446893,3.411,1.565
446190,3.656,1.677
450676,NA,NA
450638,3.411,1.565
450580,3.656,1.677
450607,3.179,1.474
458230,3.319,1.513
450642,3.371,1.535
456377,3.371,1.535
453341,3.467,1.589
453317,3.319,1.513
450707,3.467,1.589
458083,3.656,1.677
461354,3.549,1.627
456666,3.549,1.627
445208,3.467,1.589
453257,3.301,1.504
453309,3.301,1.504
451503,3.301,1.504
453294,3.319,1.513
446044,3.371,1.535
445179,3.371,1.535
450685,3.467,1.589
447729,3.467,1.589
450687,3.656,1.677
450640,NA,NA
447764,3.411,1.565
446205,3.49,1.601
456684,3.549,1.627
445170,3.49,1.601
456668,3.549,1.627
456672,3.49,1.601
450704,3.26,1.481
450691,3.411,1.565
456680,3.467,1.589
450656,NA,NA
446548,3.411,1.565
445215,3.467,1.589
461355,3.319,1.513
450631,3.549,1.627
458073,3.467,1.589
448771,3.49,1.601
453413,3.575,1.681
458138,3.411,1.565
450726,3.301,1.504
453344,3.49,1.601
453183,3.371,1.535
445172,3.319,1.513
446155,3.49,1.601
445213,3.301,1.504
444386,3.411,1.565
450725,3.549,1.627
453161,3.371,1.535
489001,3.411,1.565
446178,3.371,1.535
461812,3.411,1.565
456686,3.319,1.513
456674,3.549,1.627
450606,3.319,1.513
450712,3.467,1.589
450626,3.575,1.681
452307,3.411,1.565
450651,3.319,1.513
450576,3.575,1.681
450639,3.575,1.681
461343,3.467,1.589
458948,3.319,1.513
450653,3.411,1.565
453353,3.756,1.746
446169,3.411,1.565
446462,3.301,1.504
453319,3.301,1.504
450589,3.301,1.504
450575,3.467,1.589
446198,3.319,1.513
456676,3.411,1.565
450746,3.371,1.535
453352,3.467,1.589
458893,3.319,1.513
458135,3.319,1.513
444387,3.411,1.565
450571,3.575,1.681
445174,3.575,1.681
458256,3.467,1.589
450713,NA,NA
450695,3.371,1.535
453890,3.467,1.589
450708,3.49,1.601
457843,3.371,1.535
450671,3.467,1.589
451192,3.467,1.589
450751,3.411,1.565
450622,3.49,1.601
445180,3.467,1.589
450716,3.575,1.681
451205,3.467,1.589
446165,3.549,1.627
450738,NA,NA
446208,3.371,1.535
449077,3.371,1.535
453380,3.371,1.535
445206,3.371,1.535
456693,NA,NA
453402,3.467,1.589
461814,3.688,1.747
455665,3.549,1.627
450646,3.49,1.601
446551,3.575,1.681
455964,3.371,1.535
446535,3.411,1.565
450678,3.411,1.565
456677,NA,NA
451800,3.549,1.627
450720,3.467,1.589
446156,3.319,1.513
458086,3.656,1.677
458928,3.49,1.601
450747,3.319,1.513
450728,3.467,1.589
456681,3.549,1.627
450742,3.549,1.627
460614,3.49,1.601
450731,NA,NA
450588,3.301,1.504
450597,3.371,1.535
448753,3.49,1.601
453286,3.49,1.601
450625,3.467,1.589
453216,3.411,1.565
451527,3.49,1.601
450581,3.411,1.565
457851,3.49,1.601
446163,3.656,1.677
458088,3.49,1.601
450661,3.467,1.589
450645,3.549,1.627
446199,3.467,1.589
453193,3.467,1.589
445164,3.467,1.589
450732,3.49,1.601
448765,3.371,1.535
450574,3.49,1.601
456690,3.371,1.535
453388,3.301,1.504
446177,3.319,1.513
453218,3.411,1.565
451522,3.411,1.565
446552,3.371,1.535
450710,3.371,1.535
448758,3.467,1.589
446553,3.467,1.589
450579,3.656,1.677
446174,3.467,1.589
450724,3.549,1.627
450561,3.371,1.535
450602,3.49,1.601
453414,3.467,1.589
456426,3.371,1.535
458107,3.756,1.746
446159,3.575,1.681
446540,3.467,1.589
450603,3.411,1.565
446195,3.371,1.535
446549,3.371,1.535
449819,3.411,1.565
450649,3.467,1.589
451632,3.575,1.681
458105,3.467,1.589
453346,3.411,1.565
456665,3.319,1.513
445198,3.467,1.589
446203,3.49,1.601
450598,3.411,1.565
453887,3.179,1.474
453875,3.467,1.589
458939,3.575,1.681
450711,3.467,1.589
458938,3.411,1.565
456675,3.467,1.589
456382,3.49,1.601
445193,3.575,1.681
458078,3.49,1.601
456694,3.467,1.589
450624,3.575,1.681
458940,3.371,1.535
450698,3.411,1.565
450647,3.549,1.627
450577,3.756,1.746
446214,3.467,1.589
458139,3.319,1.513
444487,3.371,1.535
458092,3.179,1.474
448265,3.49,1.601
444869,3.319,1.513
453206,3.656,1.677
450736,NA,NA
450668,3.467,1.589
456688,3.549,1.627
450609,3.688,1.747
445184,3.319,1.513
450723,3.371,1.535
450693,3.371,1.535
453394,3.575,1.681
450619,3.467,1.589
456667,3.49,1.601
446536,3.49,1.601
450572,3.49,1.601
449826,3.411,1.565
450674,3.49,1.601
456692,3.371,1.535
450633,3.575,1.681
458070,3.411,1.565
453273,3.656,1.677
453308,3.575,1.681
446212,3.575,1.681
450617,3.26,1.481
445216,3.467,1.589
450565,3.285,1.487
450628,3.549,1.627
450700,NA,NA
450702,3.467,1.589
455685,3.49,1.601
458134,3.49,1.601
453311,3.319,1.513
465055,3.411,1.565
450688,3.411,1.565
458132,3.411,1.565
458937,3.549,1.627
450650,3.411,1.565
450745,3.549,1.627
450737,3.49,1.601
450739,3.26,1.481
453368,3.319,1.513
450682,NA,NA
450735,NA,NA
456683,3.467,1.589
453355,3.549,1.627
450721,3.549,1.627
448756,3.49,1.601
450604,3.49,1.601
450717,3.549,1.627
450262,3.319,1.513
450701,3.411,1.565
450694,3.179,1.474
445163,3.549,1.627
450673,3.467,1.589
450690,3.549,1.627
446206,3.26,1.481
450253,3.49,1.601
453188,3.49,1.601
458104,3.49,1.601
456427,3.49,1.601
458077,3.411,1.565
446157,3.319,1.513
458141,3.371,1.535
450684,3.49,1.601
450722,3.371,1.535
450729,3.688,1.747
450655,3.467,1.589
502795,3.411,1.565
457852,3.411,1.565
458133,3.575,1.681
450705,3.371,1.535
458091,3.467,1.589
450715,3.467,1.589
446560,3.467,1.589
450734,3.49,1.601
450686,3.467,1.589
446188,3.301,1.504
446168,3.371,1.535
453298,3.411,1.565
458087,3.411,1.565
450667,3.49,1.601
458914,3.49,1.601
458128,3.371,1.535
468487,3.467,1.589
445186,3.411,1.565
458111,3.549,1.627
453241,3.549,1.627
450627,3.411,1.565
453249,3.467,1.589
450611,3.301,1.504
456713,3.285,1.487
434378,3.575,1.681
435298,3.82,1.665
449161,3.49,1.601
456701,3.549,1.627
450304,3.549,1.627
455126,3.319,1.513
435522,3.467,1.589
450308,3.756,1.746
435538,3.49,1.601
456714,3.371,1.535
455092,3.467,1.589
451661,3.371,1.535
461836,3.411,1.565
461858,3.467,1.589
449172,3.319,1.513
450282,3.371,1.535
461833,3.575,1.681
448252,3.575,1.681
455088,3.319,1.513
457922,3.549,1.627
449154,3.49,1.601
456035,3.301,1.504
456033,3.411,1.565
461829,3.371,1.535
449160,3.49,1.601
434718,3.371,1.535
457812,3.467,1.589
458582,3.467,1.589
451596,3.467,1.589
448245,3.575,1.681
461864,3.411,1.565
448290,3.467,1.589
444448,3.411,1.565
450293,3.371,1.535
450303,3.371,1.535
455106,3.575,1.681
455113,3.467,1.589
448283,3.467,1.589
461872,3.549,1.627
449170,3.549,1.627
456030,3.285,1.487
459418,3.656,1.677
435559,3.319,1.513
448274,3.371,1.535
459422,3.371,1.535
455095,3.49,1.601
455100,3.49,1.601
451584,3.575,1.681
461874,3.411,1.565
461862,3.411,1.565
456046,3.756,1.746
461859,3.371,1.535
435622,3.49,1.601
461835,3.301,1.504
455101,3.371,1.535
451588,3.411,1.565
457917,3.656,1.677
455098,3.467,1.589
461851,3.467,1.589
457918,3.575,1.681
449168,3.467,1.589
452772,3.411,1.565
461861,3.319,1.513
451577,3.467,1.589
451600,3.575,1.681
435624,3.411,1.565
448256,3.285,1.487
455107,3.49,1.601
457919,3.371,1.535
452740,3.467,1.589
456702,3.575,1.681
455111,3.49,1.601
448289,3.411,1.565
448269,3.467,1.589
455104,3.371,1.535
456705,3.467,1.589
452744,3.411,1.565
444446,3.549,1.627
461849,3.49,1.601
456027,3.549,1.627
457915,3.411,1.565
449173,3.467,1.589
449166,3.467,1.589
456038,3.411,1.565
453974,3.411,1.565
461867,3.411,1.565
459415,3.411,1.565
444436,3.656,1.677
458570,3.549,1.627
459419,3.575,1.681
444970,3.411,1.565
457928,3.756,1.746
452783,3.467,1.589
459429,3.549,1.627
449162,3.179,1.474
448273,3.467,1.589
457926,3.467,1.589
435081,3.371,1.535
456709,3.549,1.627
450288,3.411,1.565
452758,3.411,1.565
451572,3.371,1.535
459446,3.549,1.627
453967,3.319,1.513
449159,3.467,1.589
450315,3.467,1.589
459458,3.411,1.565
456703,3.575,1.681
450275,3.49,1.601
457909,3.301,1.504
449155,3.371,1.535
448590,3.371,1.535
455102,3.49,1.601
448623,3.467,1.589
460291,3.371,1.535
459438,3.549,1.627
444981,3.467,1.589
455079,3.371,1.535
456527,3.49,1.601
450289,3.49,1.601
457903,3.467,1.589
459423,3.549,1.627
450299,3.411,1.565
458535,3.411,1.565
448257,3.411,1.565
456708,3.319,1.513
452759,3.549,1.627
448622,3.467,1.589
459440,3.285,1.487
456710,3.549,1.627
458527,3.411,1.565
450314,3.49,1.601
448592,3.371,1.535
449167,3.319,1.513
450283,3.467,1.589
453957,3.49,1.601
452764,3.549,1.627
457923,3.575,1.681
445010,3.411,1.565
448636,3.467,1.589
444434,3.411,1.565
490941,3.49,1.601
450284,3.371,1.535
448262,3.371,1.535
450273,3.549,1.627
461840,3.371,1.535
448784,3.49,1.601
461852,3.49,1.601
459435,3.467,1.589
444437,3.549,1.627
451573,3.371,1.535
460314,3.411,1.565
444444,3.549,1.627
459427,3.371,1.535
451599,3.467,1.589
